Protein	Localization
HN1L	Cytosol
HNRNPA1L2	Cytosol
HOMER1	Cytosol
HOMER2	Cytosol
HOMER3	Cytosol
HOOK1	Cytosol
HOOK2	Cytosol
HOOK3	Cytosol
HPCAL1	Cytosol
HPGD	Cytosol
HPRT1	Cytosol
HPS4	Cytosol
HPX	Cytosol
HRG	Cytosol
HRSP12	Cytosol
HSBP1	Cytosol
HSH2D	Cytosol
HSP90AB1	Cytosol
HSPA12A	Cytosol
HSPA1L	Cytosol
HSPA2	Cytosol
HSPA6	Cytosol
HSPA8	Cytosol
HSPB11	Cytosol
HSPB8	Cytosol
HSPBAP1	Cytosol
HSPBP1	Cytosol
HTT	Cytosol
HUWE1	Cytosol
HYI	Cytosol
HYKK	Cytosol
HYLS1	Cytosol
HYPK	Cytosol
ICA1L	Cytosol
ID2	Cytosol
ID3	Cytosol
IDE	Cytosol
IDH1	Cytosol
IDI1	Cytosol
IFFO2	Cytosol
IFI35	Cytosol
IFIT5	Cytosol
IFITM3	Cytosol
IFRD1	Cytosol
IFT122	Cytosol
IFT172	Cytosol
IFT27	Cytosol
IFT43	Cytosol
IFT46	Cytosol
IFT52	Cytosol
IFT57	Cytosol
IFT74	Cytosol
IGBP1	Cytosol
IGFBPL1	Cytosol
IGHG3	Cytosol
IGJ	Cytosol
IKBKB	Cytosol
IL18	Cytosol
IL1RN	Cytosol
ILK	Cytosol
IMPA1	Cytosol
IMPA2	Cytosol
IMPACT	Cytosol
IMPDH1	Cytosol
IMPDH2	Cytosol
INPP1	Cytosol
INPP4A	Cytosol
INPP4B	Cytosol
INPP5B	Cytosol
INPP5E	Cytosol
INPP5J	Cytosol
IPMK	Cytosol
IPO11	Cytosol
IPO13	Cytosol
IPO5	Cytosol
IPO7	Cytosol
IPO8	Cytosol
IPP	Cytosol
IQCB1	Cytosol
IQGAP1	Cytosol
IQGAP2	Cytosol
IQGAP3	Cytosol
IQSEC1	Cytosol
IQSEC2	Cytosol
IREB2	Cytosol
IRF5	Cytosol
IRF6	Cytosol
IRF9	Cytosol
IRGQ	Cytosol
IRS1	Cytosol
IRS2	Cytosol
ISG15	Cytosol
ISG20	Cytosol
ISOC1	Cytosol
ISPD	Cytosol
IST1	Cytosol
ISYNA1	Cytosol
ITCH	Cytosol
ITFG2	Cytosol
ITIH2	Cytosol
ITIH4	Cytosol
ITPA	Cytosol
ITPK1	Cytosol
ITPKC	Cytosol
ITSN1	Cytosol
IVL	Cytosol
IVNS1ABP	Cytosol
JMJD4	Cytosol
JOSD2	Cytosol
KARS	Cytosol
KATNAL1	Cytosol
KATNAL2	Cytosol
KATNBL1	Cytosol
KAZN	Cytosol
KBTBD11	Cytosol
KBTBD2	Cytosol
KBTBD4	Cytosol
KBTBD6	Cytosol
KBTBD7	Cytosol
KCNA3	Cytosol
KCNAB1	Cytosol
KCNAB2	Cytosol
KCNH5	Cytosol
KCNK15	Cytosol
KCTD10	Cytosol
KCTD12	Cytosol
KCTD13	Cytosol
KCTD17	Cytosol
KCTD2	Cytosol
KCTD20	Cytosol
KCTD21	Cytosol
KCTD5	Cytosol
KCTD9	Cytosol
KDM8	Cytosol
KEAP1	Cytosol
KHK	Cytosol
KIAA0196	Cytosol
KIAA0232	Cytosol
KIAA0247	Cytosol
KIAA0368	Cytosol
KIAA0513	Cytosol
KIAA0556	Cytosol
KIAA0586	Cytosol
KIAA1033	Cytosol
KIAA1107	Cytosol
KIAA1191	Cytosol
KIAA1468	Cytosol
KIAA1524	Cytosol
KIAA1598	Cytosol
KIF15	Cytosol
KIF16B	Cytosol
KIF1A	Cytosol
KIF21A	Cytosol
KIF27	Cytosol
KIF3A	Cytosol
KIF3B	Cytosol
KIF3C	Cytosol
KIF4B	Cytosol
KIF5A	Cytosol
KIF5B	Cytosol
KIFC3	Cytosol
KLC1	Cytosol
KLC3	Cytosol
KLC4	Cytosol
KLHDC10	Cytosol
KLHDC2	Cytosol
KLHDC4	Cytosol
KLHDC7A	Cytosol
KLHDC9	Cytosol
KLHL11	Cytosol
KLHL13	Cytosol
KLHL15	Cytosol
KLHL20	Cytosol
KLHL21	Cytosol
KLHL22	Cytosol
KLHL25	Cytosol
KLHL36	Cytosol
KLHL42	Cytosol
KLHL5	Cytosol
KLHL8	Cytosol
KLKB1	Cytosol
KNDC1	Cytosol
KNG1	Cytosol
KNSTRN	Cytosol
KNTC1	Cytosol
KPNA1	Cytosol
KPNA2	Cytosol
KPNA4	Cytosol
KPNA6	Cytosol
KPNB1	Cytosol
KPTN	Cytosol
KRT80	Cytosol
KTI12	Cytosol
KYNU	Cytosol
L3HYPDH	Cytosol
LACC1	Cytosol
LACTB2	Cytosol
LANCL1	Cytosol
LANCL2	Cytosol
LARS	Cytosol
LASP1	Cytosol
LATS1	Cytosol
LATS2	Cytosol
LCA5	Cytosol
LCMT1	Cytosol
LCMT2	Cytosol
LCP1	Cytosol
LDHA	Cytosol
LDHB	Cytosol
LDOC1	Cytosol
LGALS1	Cytosol
LGALS3	Cytosol
LGALSL	Cytosol
LHPP	Cytosol
LIG4	Cytosol
LIMD1	Cytosol
LIMD2	Cytosol
LIMK1	Cytosol
LIMK2	Cytosol
LIMS1	Cytosol
LIPE	Cytosol
LLGL1	Cytosol
LMCD1	Cytosol
LNX1	Cytosol
LONRF2	Cytosol
LPP	Cytosol
LRBA	Cytosol
LRCH3	Cytosol
LRG1	Cytosol
LRP4	Cytosol
LRRC14	Cytosol
LRRC16A	Cytosol
LRRC20	Cytosol
LRRC28	Cytosol
LRRC45	Cytosol
LRRC46	Cytosol
LRRC57	Cytosol
LRRFIP1	Cytosol
LRRFIP2	Cytosol
LSM12	Cytosol
LSM3	Cytosol
LSMD1	Cytosol
LTA4H	Cytosol
LTBP4	Cytosol
LTN1	Cytosol
LTV1	Cytosol
LUM	Cytosol
LURAP1L	Cytosol
LXN	Cytosol
LYSMD1	Cytosol
LYSMD2	Cytosol
LYST	Cytosol
LZIC	Cytosol
LZTR1	Cytosol
MACC1	Cytosol
MACF1	Cytosol
MACROD2	Cytosol
MAD2L1	Cytosol
MAD2L1BP	Cytosol
MAEA	Cytosol
MAF1	Cytosol
MAGEB1	Cytosol
MAGED1	Cytosol
MAGEE1	Cytosol
MAGEF1	Cytosol
MAGI3	Cytosol
MAGOH	Cytosol
MAN2C1	Cytosol
MAP10	Cytosol
MAP1A	Cytosol
MAP1S	Cytosol
MAP2	Cytosol
MAP2K2	Cytosol
MAP2K3	Cytosol
MAP2K7	Cytosol
MAP3K2	Cytosol
MAP3K3	Cytosol
MAP3K6	Cytosol
MAP4K3	Cytosol
MAP4K5	Cytosol
MAPK1	Cytosol
MAPK11	Cytosol
MAPK13	Cytosol
MAPK14	Cytosol
MAPK15	Cytosol
MAPK1IP1L	Cytosol
MAPK3	Cytosol
MAPK6	Cytosol
MAPK7	Cytosol
MAPK8	Cytosol
MAPK9	Cytosol
MAPKAP1	Cytosol
MAPKAPK2	Cytosol
MAPKAPK3	Cytosol
MAPKAPK5	Cytosol
MAPRE1	Cytosol
MAPRE2	Cytosol
MAPRE3	Cytosol
MAPT	Cytosol
MARCKSL1	Cytosol
MARK3	Cytosol
MARK4	Cytosol
MARS	Cytosol
MARVELD1	Cytosol
MASP1	Cytosol
MAST3	Cytosol
MAST4	Cytosol
MATK	Cytosol
MB21D2	Cytosol
MBLAC1	Cytosol
MBNL3	Cytosol
MBP	Cytosol
MBTPS2	Cytosol
MCTS1	Cytosol
MDH1	Cytosol
MDM4	Cytosol
MEA1	Cytosol
MELK	Cytosol
METAP1	Cytosol
METAP2	Cytosol
METTL10	Cytosol
METTL13	Cytosol
METTL25	Cytosol
METTL5	Cytosol
METTL6	Cytosol
MEX3B	Cytosol
MEX3C	Cytosol
MFHAS1	Cytosol
MGEA5	Cytosol
MGLL	Cytosol
MICAL3	Cytosol
MICALL1	Cytosol
MID1IP1	Cytosol
MID2	Cytosol
MIEN1	Cytosol
MIF	Cytosol
MIF4GD	Cytosol
MIPOL1	Cytosol
MIS18A	Cytosol
MITD1	Cytosol
MKL1	Cytosol
MKL2	Cytosol
MKLN1	Cytosol
MKNK1	Cytosol
MKNK2	Cytosol
MKRN2	Cytosol
MLF1	Cytosol
MLKL	Cytosol
MLPH	Cytosol
MLST8	Cytosol
MLX	Cytosol
MLXIP	Cytosol
MLXIPL	Cytosol
MMACHC	Cytosol
MMADHC	Cytosol
MMS19	Cytosol
MOB2	Cytosol
MOB3A	Cytosol
MOCOS	Cytosol
MOCS2	Cytosol
MOCS3	Cytosol
MON1A	Cytosol
MON1B	Cytosol
MON2	Cytosol
MORN2	Cytosol
MPHOSPH9	Cytosol
MPI	Cytosol
MPST	Cytosol
MRFAP1L1	Cytosol
MROH1	Cytosol
MSANTD2	Cytosol
MSRA	Cytosol
MSX2	Cytosol
MTF1	Cytosol
MTHFD1	Cytosol
MTHFR	Cytosol
MTHFS	Cytosol
MTL5	Cytosol
MTMR1	Cytosol
MTMR11	Cytosol
MTMR12	Cytosol
MTMR2	Cytosol
MTMR4	Cytosol
MTOR	Cytosol
MTR	Cytosol
MTRR	Cytosol
MTSS1	Cytosol
MTURN	Cytosol
MVB12A	Cytosol
MVB12B	Cytosol
MVK	Cytosol
MXD1	Cytosol
MXD4	Cytosol
MYCBP	Cytosol
MYH14	Cytosol
MYH9	Cytosol
MYL6B	Cytosol
MYL7	Cytosol
MYL9	Cytosol
MYLK	Cytosol
MYO10	Cytosol
MYO1E	Cytosol
MYO5A	Cytosol
MYO6	Cytosol
MYO9A	Cytosol
MYO9B	Cytosol
MZT1	Cytosol
MZT2A	Cytosol
N4BP1	Cytosol
N4BP2	Cytosol
N6AMT1	Cytosol
NAA15	Cytosol
NAA16	Cytosol
NAA20	Cytosol
NAA25	Cytosol
NAA30	Cytosol
NAA35	Cytosol
NAA50	Cytosol
NACA2	Cytosol
NADK	Cytosol
NAGK	Cytosol
NANP	Cytosol
NAP1L1	Cytosol
NAP1L4	Cytosol
NAPG	Cytosol
NARF	Cytosol
NARFL	Cytosol
NARS	Cytosol
NAT1	Cytosol
NAT6	Cytosol
NAT9	Cytosol
NAV1	Cytosol
NAV2	Cytosol
NBEAL1	Cytosol
NBEAL2	Cytosol
NCALD	Cytosol
NCAPD2	Cytosol
NCAPG	Cytosol
NCAPH	Cytosol
NCCRP1	Cytosol
NCDN	Cytosol
NCK1	Cytosol
NCK2	Cytosol
NCKAP1	Cytosol
NCKAP5L	Cytosol
NCOA1	Cytosol
NCOA4	Cytosol
NDC80	Cytosol
NDE1	Cytosol
NDEL1	Cytosol
NDOR1	Cytosol
NDRG1	Cytosol
NDRG2	Cytosol
NDRG3	Cytosol
NDRG4	Cytosol
NDUFB2	Cytosol
NEBL	Cytosol
NECAB1	Cytosol
NECAP1	Cytosol
NECAP2	Cytosol
NEDD1	Cytosol
NEDD4	Cytosol
NEDD4L	Cytosol
NEK11	Cytosol
NEK6	Cytosol
NEK7	Cytosol
NEK9	Cytosol
NEMF	Cytosol
NES	Cytosol
NETO1	Cytosol
NF1	Cytosol
NFATC1	Cytosol
NFATC3	Cytosol
NFE2L2	Cytosol
NFKBIA	Cytosol
NFKBIB	Cytosol
NFKBIE	Cytosol
NGEF	Cytosol
NGLY1	Cytosol
NHEJ1	Cytosol
NHLRC2	Cytosol
NHSL1	Cytosol
NIF3L1	Cytosol
NIN	Cytosol
NIT1	Cytosol
NIT2	Cytosol
NKIRAS2	Cytosol
NLN	Cytosol
NMD3	Cytosol
NME7	Cytosol
NMI	Cytosol
NMRAL1	Cytosol
NMRK1	Cytosol
NMT1	Cytosol
NMT2	Cytosol
NOB1	Cytosol
NOL3	Cytosol
NOXA1	Cytosol
NPEPPS	Cytosol
NPHP3	Cytosol
NPRL2	Cytosol
NPRL3	Cytosol
NQO1	Cytosol
NQO2	Cytosol
NR1D1	Cytosol
NR1D2	Cytosol
NR2C2AP	Cytosol
NR3C1	Cytosol
NRBF2	Cytosol
NSMF	Cytosol
NT5C	Cytosol
NT5C3B	Cytosol
NT5DC1	Cytosol
NTMT1	Cytosol
NTPCR	Cytosol
NUB1	Cytosol
NUBP1	Cytosol
NUBP2	Cytosol
NUDC	Cytosol
NUDCD1	Cytosol
NUDCD2	Cytosol
NUDCD3	Cytosol
NUDT12	Cytosol
NUDT14	Cytosol
NUDT16	Cytosol
NUDT18	Cytosol
NUDT2	Cytosol
NUDT22	Cytosol
NUDT3	Cytosol
NUDT4	Cytosol
NUDT5	Cytosol
NUDT9	Cytosol
NUF2	Cytosol
NUP214	Cytosol
NUP37	Cytosol
NUP43	Cytosol
NUP62	Cytosol
NUP88	Cytosol
NXN	Cytosol
NYNRIN	Cytosol
OAF	Cytosol
OARD1	Cytosol
OAS3	Cytosol
OAZ2	Cytosol
OBSCN	Cytosol
OBSL1	Cytosol
OCRL	Cytosol
ODC1	Cytosol
OFD1	Cytosol
OGFOD2	Cytosol
OGFRL1	Cytosol
OGT	Cytosol
OLFM2	Cytosol
OPHN1	Cytosol
OPLAH	Cytosol
OPTN	Cytosol
ORAOV1	Cytosol
ORMDL3	Cytosol
OSBP2	Cytosol
OSBPL1A	Cytosol
OSBPL6	Cytosol
OSBPL7	Cytosol
OSCP1	Cytosol
OSER1	Cytosol
OSGEP	Cytosol
OSGIN2	Cytosol
OSTF1	Cytosol
OTUB1	Cytosol
OTUB2	Cytosol
OTUD1	Cytosol
OTUD3	Cytosol
OTUD4	Cytosol
OTUD6B	Cytosol
OVCA2	Cytosol
PA2G4	Cytosol
PAAF1	Cytosol
PACS1	Cytosol
PACSIN1	Cytosol
PACSIN2	Cytosol
PADI2	Cytosol
PAFAH1B1	Cytosol
PAFAH1B3	Cytosol
PAIP1	Cytosol
PAK1	Cytosol
PAK2	Cytosol
PAK3	Cytosol
PAK4	Cytosol
PAK6	Cytosol
PALLD	Cytosol
PAN2	Cytosol
PAN3	Cytosol
PANK1	Cytosol
PANK2	Cytosol
PANK3	Cytosol
PANK4	Cytosol
PARD3	Cytosol
PARG	Cytosol
PARP12	Cytosol
PARP14	Cytosol
PARP4	Cytosol
PARP9	Cytosol
PARPBP	Cytosol
PARVA	Cytosol
PASK	Cytosol
PATL1	Cytosol
PAWR	Cytosol
PBK	Cytosol
PBLD	Cytosol
PCBD1	Cytosol
PCBD2	Cytosol
PCBP1	Cytosol
PCBP2	Cytosol
PCBP3	Cytosol
PCDH9	Cytosol
PCID2	Cytosol
PCMT1	Cytosol
PCMTD1	Cytosol
PCMTD2	Cytosol
PCOLCE	Cytosol
PCP4	Cytosol
PCYT2	Cytosol
PDCD2	Cytosol
PDCD2L	Cytosol
PDCD5	Cytosol
PDCD6	Cytosol
PDCD6IP	Cytosol
PDCL3	Cytosol
PDDC1	Cytosol
PDE4D	Cytosol
PDE6D	Cytosol
PDGFA	Cytosol
PDLIM2	Cytosol
PDLIM5	Cytosol
PDLIM7	Cytosol
PDRG1	Cytosol
PDXDC1	Cytosol
PDXP	Cytosol
PDZD11	Cytosol
PDZK1	Cytosol
PDZRN3	Cytosol
PEA15	Cytosol
PEBP1	Cytosol
PEF1	Cytosol
PELO	Cytosol
PEPD	Cytosol
PEX19	Cytosol
PEX5	Cytosol
PEX7	Cytosol
PFDN4	Cytosol
PFDN5	Cytosol
PFDN6	Cytosol
PFKFB2	Cytosol
PFKFB4	Cytosol
PFKL	Cytosol
PFKM	Cytosol
PFKP	Cytosol
PFN1	Cytosol
PFN2	Cytosol
PGAM1	Cytosol
PGGT1B	Cytosol
PGK1	Cytosol
PGK2	Cytosol
PGLS	Cytosol
PGLYRP2	Cytosol
PGM1	Cytosol
PGM2L1	Cytosol
PGM3	Cytosol
PGM5	Cytosol
PGP	Cytosol
PGPEP1	Cytosol
PGR	Cytosol
PHACTR2	Cytosol
PHACTR4	Cytosol
PHKA1	Cytosol
PHLDA1	Cytosol
PHLDA2	Cytosol
PHLDA3	Cytosol
PHLDB3	Cytosol
PHLPP1	Cytosol
PHLPP2	Cytosol
PHOSPHO2	Cytosol
PHPT1	Cytosol
PHYKPL	Cytosol
PICALM	Cytosol
PIH1D1	Cytosol
PIK3C2A	Cytosol
PIK3C2B	Cytosol
PIK3C3	Cytosol
PIK3CA	Cytosol
PIK3CB	Cytosol
PIK3R3	Cytosol
PIK3R4	Cytosol
PIKFYVE	Cytosol
PIN4	Cytosol
PIP4K2A	Cytosol
PIP4K2B	Cytosol
PIP4K2C	Cytosol
PIR	Cytosol
PITHD1	Cytosol
PITPNA	Cytosol
PITPNC1	Cytosol
PITPNM1	Cytosol
PJA1	Cytosol
PJA2	Cytosol
PKIB	Cytosol
PKIG	Cytosol
PKLR	Cytosol
PKN1	Cytosol
PLA2G16	Cytosol
PLAA	Cytosol
PLCB1	Cytosol
PLCB3	Cytosol
PLCG1	Cytosol
PLCXD3	Cytosol
PLEK2	Cytosol
PLEKHA1	Cytosol
PLEKHA2	Cytosol
PLEKHA8	Cytosol
PLEKHB1	Cytosol
PLEKHF1	Cytosol
PLEKHF2	Cytosol
PLEKHG5	Cytosol
PLEKHH2	Cytosol
PLEKHJ1	Cytosol
PLEKHM2	Cytosol
PLEKHO2	Cytosol
PLEKHS1	Cytosol
PLIN5	Cytosol
PLP1	Cytosol
PLS1	Cytosol
PLS3	Cytosol
PM20D2	Cytosol
PMM1	Cytosol
PMM2	Cytosol
PNMA1	Cytosol
PNMA2	Cytosol
PNP	Cytosol
POC5	Cytosol
POF1B	Cytosol
POLE4	Cytosol
POLI	Cytosol
POLR1C	Cytosol
POLR1D	Cytosol
POLR2H	Cytosol
POLR3K	Cytosol
POMP	Cytosol
PON1	Cytosol
POP7	Cytosol
POT1	Cytosol
POTEI	Cytosol
POTEJ	Cytosol
PPA1	Cytosol
PPCDC	Cytosol
PPCS	Cytosol
PPFIA1	Cytosol
PPFIA3	Cytosol
PPFIBP2	Cytosol
PPIA	Cytosol
PPID	Cytosol
PPIL1	Cytosol
PPIL3	Cytosol
PPIP5K2	Cytosol
PPL	Cytosol
PPM1B	Cytosol
PPM1E	Cytosol
PPM1F	Cytosol
PPP1CA	Cytosol
PPP1CB	Cytosol
PPP1R11	Cytosol
PPP1R12A	Cytosol
PPP1R12B	Cytosol
PPP1R12C	Cytosol
PPP1R13B	Cytosol
PPP1R13L	Cytosol
PPP1R14C	Cytosol
PPP1R2	Cytosol
PPP1R21	Cytosol
PPP1R35	Cytosol
PPP1R37	Cytosol
PPP1R3D	Cytosol
PPP1R7	Cytosol
PPP2CB	Cytosol
PPP2R1A	Cytosol
PPP2R1B	Cytosol
PPP2R2A	Cytosol
PPP2R3A	Cytosol
PPP2R3B	Cytosol
PPP2R4	Cytosol
PPP2R5B	Cytosol
PPP2R5C	Cytosol
PPP3CA	Cytosol
PPP3CC	Cytosol
PPP3R1	Cytosol
PPP4C	Cytosol
PPP5C	Cytosol
PPP6C	Cytosol
PPP6R1	Cytosol
PPP6R2	Cytosol
PPP6R3	Cytosol
PRDM11	Cytosol
PRDX1	Cytosol
PRDX2	Cytosol
PRDX5	Cytosol
PREP	Cytosol
PREPL	Cytosol
PRIMPOL	Cytosol
PRKAB1	Cytosol
PRKAB2	Cytosol
PRKACA	Cytosol
PRKACB	Cytosol
PRKACG	Cytosol
PRKAG2	Cytosol
PRKAR1A	Cytosol
PRKAR1B	Cytosol
PRKAR2A	Cytosol
PRKAR2B	Cytosol
PRKCA	Cytosol
PRKCD	Cytosol
PRKCE	Cytosol
PRKCZ	Cytosol
PRKD3	Cytosol
PRMT10	Cytosol
PRMT2	Cytosol
PRMT3	Cytosol
PRMT5	Cytosol
PRMT7	Cytosol
PRMT8	Cytosol
PROC	Cytosol
PROCR	Cytosol
PROS1	Cytosol
PROSC	Cytosol
PROSER2	Cytosol
PRPS1	Cytosol
PRPS2	Cytosol
PRPSAP1	Cytosol
PRPSAP2	Cytosol
PRR15	Cytosol
PRR15L	Cytosol
PRR5	Cytosol
PRRC1	Cytosol
PRRX2	Cytosol
PRTFDC1	Cytosol
PSD3	Cytosol
PSD4	Cytosol
PSKH1	Cytosol
PSMA1	Cytosol
PSMA5	Cytosol
PSMA7	Cytosol
PSMB1	Cytosol
PSMB10	Cytosol
PSMC1	Cytosol
PSMC6	Cytosol
PSMD10	Cytosol
PSMD4	Cytosol
PSMD5	Cytosol
PSMD6	Cytosol
PSMD9	Cytosol
PSME1	Cytosol
PSME2	Cytosol
PSMF1	Cytosol
PSMG1	Cytosol
PSMG2	Cytosol
PSPH	Cytosol
PSRC1	Cytosol
PSTK	Cytosol
PSTPIP2	Cytosol
PTAR1	Cytosol
PTEN	Cytosol
PTER	Cytosol
PTGR1	Cytosol
PTK6	Cytosol
PTP4A2	Cytosol
PTPN11	Cytosol
PTPN12	Cytosol
PTPN14	Cytosol
PTPN18	Cytosol
PTPN6	Cytosol
PTRHD1	Cytosol
PTS	Cytosol
PTTG1	Cytosol
PXK	Cytosol
PYCRL	Cytosol
PYGB	Cytosol
PYGL	Cytosol
PYGM	Cytosol
PZP	Cytosol
QARS	Cytosol
QPRT	Cytosol
QTRT1	Cytosol
QTRTD1	Cytosol
R3HCC1L	Cytosol
R3HDM1	Cytosol
R3HDM2	Cytosol
R3HDM4	Cytosol
RAB37	Cytosol
RAB3GAP1	Cytosol
RAB3GAP2	Cytosol
RAB3IP	Cytosol
RAB40C	Cytosol
RABEP1	Cytosol
RABEP2	Cytosol
RABEPK	Cytosol
RABIF	Cytosol
RABL5	Cytosol
RABL6	Cytosol
RAC1	Cytosol
RAD51	Cytosol
RAD51C	Cytosol
RAE1	Cytosol
RALBP1	Cytosol
RALGAPA1	Cytosol
RALGAPA2	Cytosol
RALGAPB	Cytosol
RAN	Cytosol
RANBP10	Cytosol
RANBP17	Cytosol
RANBP9	Cytosol
RANGAP1	Cytosol
RAP1GAP2	Cytosol
RAPGEF1	Cytosol
RAPGEF2	Cytosol
RARG	Cytosol
RARS	Cytosol
RASA2	Cytosol
RASAL1	Cytosol
RASAL2	Cytosol
RASGRP1	Cytosol
RASSF1	Cytosol
RASSF7	Cytosol
RB1CC1	Cytosol
RBBP9	Cytosol
RBKS	Cytosol
RBM38	Cytosol
RBP1	Cytosol
RBP4	Cytosol
RBP7	Cytosol
RBPMS	Cytosol
RBX1	Cytosol
RCAN1	Cytosol
RCAN3	Cytosol
RCBTB1	Cytosol
RCCD1	Cytosol
RDX	Cytosol
RELA	Cytosol
REPS1	Cytosol
REPS2	Cytosol
RERG	Cytosol
REXO2	Cytosol
RFK	Cytosol
RFX2	Cytosol
RGL2	Cytosol
RGP1	Cytosol
RGS10	Cytosol
RGS12	Cytosol
RGS3	Cytosol
RHOA	Cytosol
RHOBTB1	Cytosol
RHPN1	Cytosol
RHPN2	Cytosol
RIC8A	Cytosol
RIC8B	Cytosol
RILPL1	Cytosol
RIN1	Cytosol
RIN2	Cytosol
RIN3	Cytosol
RIOK1	Cytosol
RIOK3	Cytosol
RIPK1	Cytosol
RIT1	Cytosol
RLTPR	Cytosol
RMI2	Cytosol
RMND5A	Cytosol
RMND5B	Cytosol
RNASE4	Cytosol
RNASEH2A	Cytosol
RNF123	Cytosol
RNF126	Cytosol
RNF135	Cytosol
RNF14	Cytosol
RNF144B	Cytosol
RNF146	Cytosol
RNF150	Cytosol
RNF166	Cytosol
RNF181	Cytosol
RNF187	Cytosol
RNF213	Cytosol
RNF25	Cytosol
RNF31	Cytosol
RNF34	Cytosol
RNF41	Cytosol
RNF44	Cytosol
RNF7	Cytosol
RNH1	Cytosol
RNLS	Cytosol
RNPEP	Cytosol
RNPEPL1	Cytosol
ROCK1	Cytosol
ROCK2	Cytosol
RPA3-AS1	Cytosol
RPAP1	Cytosol
RPAP2	Cytosol
RPAP3	Cytosol
RPE	Cytosol
RPGR	Cytosol
RPIA	Cytosol
RPS6KA3	Cytosol
RPS6KB1	Cytosol
RPS6KB2	Cytosol
RPS6KC1	Cytosol
RPUSD1	Cytosol
RRAGD	Cytosol
RRM2	Cytosol
RRM2B	Cytosol
RRN3	Cytosol
RRNAD1	Cytosol
RSU1	Cytosol
RTCA	Cytosol
RTL1	Cytosol
RTTN	Cytosol
RUFY1	Cytosol
RUFY3	Cytosol
RUNX2	Cytosol
RUVBL1	Cytosol
RUVBL2	Cytosol
RWDD1	Cytosol
RWDD3	Cytosol
RWDD4	Cytosol
S100A10	Cytosol
S100A11	Cytosol
S100A16	Cytosol
S100A2	Cytosol
S100A4	Cytosol
S100A6	Cytosol
S100A9	Cytosol
SAC3D1	Cytosol
SACS	Cytosol
SAMD11	Cytosol
SAMD12	Cytosol
SAMD9	Cytosol
SAPCD2	Cytosol
SAR1A	Cytosol
SAR1B	Cytosol
SARS	Cytosol
SCIN	Cytosol
SCLT1	Cytosol
SCN7A	Cytosol
SCOC	Cytosol
SCRN2	Cytosol
SCRN3	Cytosol
SCYL2	Cytosol
SDCBP	Cytosol
SDCBP2	Cytosol
SDSL	Cytosol
SEC13	Cytosol
SEC14L1	Cytosol
SEC14L2	Cytosol
SEC23B	Cytosol
SEC24A	Cytosol
SEC24B	Cytosol
SEC24C	Cytosol
SEC31A	Cytosol
SEL1L3	Cytosol
SELENBP1	Cytosol
SEMA6A	Cytosol
SENP8	Cytosol
SEPHS2	Cytosol
SEPSECS	Cytosol
SERF2	Cytosol
SERGEF	Cytosol
SERPINA10	Cytosol
SERPINA4	Cytosol
SERPINA6	Cytosol
SERPINA7	Cytosol
SERPINB1	Cytosol
SERPINB5	Cytosol
SERPINB6	Cytosol
SERPINB9	Cytosol
SERPINC1	Cytosol
SERPIND1	Cytosol
SERPINF1	Cytosol
SERPING1	Cytosol
SESN2	Cytosol
SESTD1	Cytosol
SETD3	Cytosol
SETD4	Cytosol
SETDB1	Cytosol
SFN	Cytosol
SGSM2	Cytosol
SGTB	Cytosol
SH2B1	Cytosol
SH2B2	Cytosol
SH2D3A	Cytosol
SH2D4A	Cytosol
SH3BGR	Cytosol
SH3BGRL	Cytosol
SH3BGRL2	Cytosol
SH3BGRL3	Cytosol
SH3BP2	Cytosol
SH3BP5	Cytosol
SH3BP5L	Cytosol
SH3GL1	Cytosol
SH3GLB1	Cytosol
SH3KBP1	Cytosol
SH3PXD2B	Cytosol
SH3RF1	Cytosol
SH3YL1	Cytosol
SHARPIN	Cytosol
SHB	Cytosol
SHC1	Cytosol
SHCBP1	Cytosol
SHKBP1	Cytosol
SHMT1	Cytosol
SHROOM1	Cytosol
SIAH1	Cytosol
SIAH2	Cytosol
SIK1	Cytosol
SIK2	Cytosol
SIK3	Cytosol
SIKE1	Cytosol
SIPA1	Cytosol
SIRT2	Cytosol
SIRT5	Cytosol
SKA3	Cytosol
SKAP2	Cytosol
SKP1	Cytosol
SLAIN2	Cytosol
SLC7A6OS	Cytosol
SLC9A3R1	Cytosol
SLK	Cytosol
SLPI	Cytosol
SMAD1	Cytosol
SMAD2	Cytosol
SMAD3	Cytosol
SMAD4	Cytosol
SMAD5	Cytosol
SMC2	Cytosol
SMC4	Cytosol
SMCR8	Cytosol
SMG1	Cytosol
SMG5	Cytosol
SMG7	Cytosol
SMG8	Cytosol
SMG9	Cytosol
SMIM8	Cytosol
SMS	Cytosol
SMUG1	Cytosol
SMURF1	Cytosol
SMURF2	Cytosol
SMYD2	Cytosol
SMYD3	Cytosol
SMYD4	Cytosol
SNAPIN	Cytosol
SND1	Cytosol
SNRK	Cytosol
SNRNP25	Cytosol
SNX10	Cytosol
SNX12	Cytosol
SNX15	Cytosol
SNX17	Cytosol
SNX18	Cytosol
SNX24	Cytosol
SNX29	Cytosol
SNX33	Cytosol
SNX8	Cytosol
SNX9	Cytosol
SOCS2	Cytosol
SOCS6	Cytosol
SOD1	Cytosol
SORBS1	Cytosol
SORBS3	Cytosol
SORD	Cytosol
SOS2	Cytosol
SOWAHC	Cytosol
SOX18	Cytosol
